video_name,frame_number,frame_gt,frame_prediction,tubelet_index,tubelet_center,tubelet_confidence,tubelet_path
2019_09_02_C0002_3700_mavic,784,1,1,2,784,0.9990909099578857,data\tubelets\test\test_010633.npy
2019_09_02_C0002_3700_mavic,784,1,1,3,785,0.9969899654388428,data\tubelets\test\test_010634.npy
2019_09_02_C0002_3700_mavic,784,1,1,4,785,0.9871183633804321,data\tubelets\test\test_010646.npy
00_02_45_to_00_03_10_cut,258,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,316,1,1,0,315,0.999985933303833,data\tubelets\test\test_014269.npy
2019_09_02_C0002_2527_inspire,316,1,1,1,316,0.9999887943267822,data\tubelets\test\test_014277.npy
2019_09_02_C0002_2527_inspire,316,1,1,2,317,0.9999860525131226,data\tubelets\test\test_014282.npy
2019_09_02_C0002_2527_inspire,87,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,375,1,0,-1,-1,0.0,NO_COVERAGE
00_06_10_to_00_06_27,455,1,1,0,454,0.9791451692581177,data\tubelets\test\test_012336.npy
00_06_10_to_00_06_27,455,1,1,1,455,0.9828406572341919,data\tubelets\test\test_012337.npy
00_06_10_to_00_06_27,455,1,1,2,456,0.9318498373031616,data\tubelets\test\test_012338.npy
2019_09_02_C0002_2527_inspire,352,1,1,0,351,0.9999191761016846,data\tubelets\test\test_014444.npy
2019_09_02_C0002_2527_inspire,352,1,1,1,351,0.9879233241081238,data\tubelets\test\test_014445.npy
2019_09_02_C0002_2527_inspire,352,1,1,2,352,0.9999725818634033,data\tubelets\test\test_014451.npy
2019_09_02_C0002_2527_inspire,352,1,1,3,352,0.985733151435852,data\tubelets\test\test_014452.npy
2019_09_02_C0002_2527_inspire,352,1,1,4,353,0.9998621940612793,data\tubelets\test\test_014454.npy
2019_09_02_C0002_2527_inspire,352,1,1,5,353,0.9984598159790039,data\tubelets\test\test_014455.npy
2019_09_02_C0002_3700_mavic,869,1,1,0,868,0.9998295307159424,data\tubelets\test\test_011216.npy
2019_09_02_C0002_3700_mavic,869,1,1,1,869,0.999970555305481,data\tubelets\test\test_011220.npy
2019_09_02_C0002_3700_mavic,869,1,1,2,870,0.9999982118606567,data\tubelets\test\test_011229.npy
2019_09_02_C0002_3700_mavic,640,1,1,0,639,0.9999945163726807,data\tubelets\test\test_009842.npy
2019_09_02_C0002_3700_mavic,640,1,1,1,640,0.9999856948852539,data\tubelets\test\test_009848.npy
2019_09_02_C0002_3700_mavic,640,1,1,2,641,0.999996542930603,data\tubelets\test\test_009853.npy
00_02_45_to_00_03_10_cut,114,1,1,0,115,0.8516824245452881,data\tubelets\test\test_011669.npy
2019_09_02_C0002_3700_mavic,231,1,0,-1,-1,0.0,NO_COVERAGE
00_01_52_to_00_01_58,132,1,1,0,131,0.999876856803894,data\tubelets\test\test_011616.npy
00_01_52_to_00_01_58,132,1,1,1,132,0.9996505975723267,data\tubelets\test\test_011617.npy
00_01_52_to_00_01_58,132,1,1,2,133,0.9996644258499146,data\tubelets\test\test_011618.npy
00_06_10_to_00_06_27,491,0,1,0,490,0.9989317059516907,data\tubelets\test\test_012372.npy
2019_09_02_C0002_3700_mavic,905,1,0,-1,-1,0.0,NO_COVERAGE
00_02_45_to_00_03_10_cut,379,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,437,1,1,0,436,0.9999980926513672,data\tubelets\test\test_014705.npy
2019_09_02_C0002_2527_inspire,437,1,1,1,437,0.9999990463256836,data\tubelets\test\test_014706.npy
2019_09_02_C0002_2527_inspire,437,1,1,2,438,0.9999992847442627,data\tubelets\test\test_014708.npy
00_02_45_to_00_03_10_cut,150,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,208,0,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,496,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,87,1,1,0,88,0.9872661828994751,data\tubelets\test\test_004878.npy
2019_09_02_C0002_2527_inspire,473,1,1,0,472,0.9999973773956299,data\tubelets\test\test_014782.npy
2019_09_02_C0002_2527_inspire,473,1,1,1,472,0.559425950050354,data\tubelets\test\test_014784.npy
2019_09_02_C0002_2527_inspire,473,1,1,2,473,0.9999970197677612,data\tubelets\test\test_014785.npy
2019_09_02_C0002_2527_inspire,473,1,1,3,474,0.9999986886978149,data\tubelets\test\test_014790.npy
2019_09_02_C0002_2527_inspire,473,1,1,4,474,0.9815678000450134,data\tubelets\test\test_014795.npy
00_06_10_to_00_06_27,347,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,761,1,1,0,760,0.9998470544815063,data\tubelets\test\test_010505.npy
2019_09_02_C0002_3700_mavic,761,1,1,1,761,0.9998652935028076,data\tubelets\test\test_010509.npy
2019_09_02_C0002_3700_mavic,761,1,1,2,762,0.9999793767929077,data\tubelets\test\test_010513.npy
00_02_45_to_00_03_10_cut,235,1,0,-1,-1,0.0,NO_COVERAGE
00_02_45_to_00_03_10_cut,6,1,1,0,6,0.9459375143051147,data\tubelets\test\test_011658.npy
2019_09_02_C0002_2527_inspire,64,1,1,0,63,0.8509362936019897,data\tubelets\test\test_013388.npy
2019_09_02_C0002_3700_mavic,352,1,1,0,351,0.5127303004264832,data\tubelets\test\test_007119.npy
00_02_45_to_00_03_10_cut,271,1,1,0,272,0.9796292185783386,data\tubelets\test\test_011951.npy
2019_09_02_C0002_2527_inspire,329,1,1,0,328,0.9999991655349731,data\tubelets\test\test_014306.npy
2019_09_02_C0002_2527_inspire,329,1,1,1,329,0.9999951124191284,data\tubelets\test\test_014307.npy
2019_09_02_C0002_2527_inspire,329,1,1,2,330,0.9999998807907104,data\tubelets\test\test_014308.npy
2019_09_02_C0002_3700_mavic,617,1,1,0,616,0.9999997615814209,data\tubelets\test\test_009673.npy
2019_09_02_C0002_3700_mavic,617,1,1,1,617,0.9999997615814209,data\tubelets\test\test_009680.npy
2019_09_02_C0002_3700_mavic,617,1,1,2,618,0.9999955892562866,data\tubelets\test\test_009691.npy
2019_09_02_C0002_3700_mavic,208,1,1,0,207,0.9997174143791199,data\tubelets\test\test_005804.npy
2019_09_02_C0002_3700_mavic,208,1,1,1,208,0.999980092048645,data\tubelets\test\test_005812.npy
2019_09_02_C0002_3700_mavic,208,1,1,2,209,0.9995280504226685,data\tubelets\test\test_005817.npy
00_01_52_to_00_01_58,109,1,1,0,108,0.9997462630271912,data\tubelets\test\test_011583.npy
00_01_52_to_00_01_58,109,1,1,1,109,0.9999291896820068,data\tubelets\test\test_011584.npy
00_01_52_to_00_01_58,109,1,1,2,110,0.9998914003372192,data\tubelets\test\test_011585.npy
00_06_10_to_00_06_27,468,1,1,0,467,0.999823272228241,data\tubelets\test\test_012349.npy
00_06_10_to_00_06_27,468,1,1,1,468,0.9999219179153442,data\tubelets\test\test_012350.npy
00_06_10_to_00_06_27,468,1,1,2,469,0.9999420642852783,data\tubelets\test\test_012351.npy
2019_09_02_C0002_3700_mavic,882,1,1,0,881,0.9999862909317017,data\tubelets\test\test_011340.npy
2019_09_02_C0002_3700_mavic,882,1,1,1,882,1.0,data\tubelets\test\test_011346.npy
2019_09_02_C0002_3700_mavic,882,1,1,2,883,1.0,data\tubelets\test\test_011352.npy
00_02_45_to_00_03_10_cut,127,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,185,1,1,0,184,0.9992417097091675,data\tubelets\test\test_013792.npy
2019_09_02_C0002_2527_inspire,185,1,1,1,185,0.9994358420372009,data\tubelets\test\test_013794.npy
2019_09_02_C0002_2527_inspire,185,1,1,2,186,0.9999414682388306,data\tubelets\test\test_013796.npy
00_06_10_to_00_06_27,59,0,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,473,1,1,0,474,0.9664901494979858,data\tubelets\test\test_008014.npy
2019_09_02_C0002_3700_mavic,244,1,1,0,244,0.9508545398712158,data\tubelets\test\test_006089.npy
00_02_45_to_00_03_10_cut,392,1,1,0,392,0.9996165037155151,data\tubelets\test\test_012220.npy
00_02_45_to_00_03_10_cut,392,1,1,1,393,0.9979479908943176,data\tubelets\test\test_012224.npy
2019_09_02_C0002_2527_inspire,450,1,1,0,449,0.6744095087051392,data\tubelets\test\test_014725.npy
2019_09_02_C0002_2527_inspire,450,1,1,1,449,0.9999896287918091,data\tubelets\test\test_014726.npy
2019_09_02_C0002_2527_inspire,450,1,1,2,450,0.9999995231628418,data\tubelets\test\test_014728.npy
2019_09_02_C0002_2527_inspire,450,1,1,3,451,0.9999995231628418,data\tubelets\test\test_014729.npy
00_06_10_to_00_06_27,324,1,1,0,323,0.9999878406524658,data\tubelets\test\test_012282.npy
00_06_10_to_00_06_27,324,1,1,1,324,0.9999828338623047,data\tubelets\test\test_012283.npy
2019_09_02_C0002_3700_mavic,738,1,1,0,737,0.9990261793136597,data\tubelets\test\test_010408.npy
2019_09_02_C0002_3700_mavic,738,1,1,1,738,0.9999923706054688,data\tubelets\test\test_010412.npy
2019_09_02_C0002_3700_mavic,738,1,1,2,739,0.9999773502349854,data\tubelets\test\test_010415.npy
2019_09_02_C0002_2527_inspire,41,1,1,0,40,0.9560081362724304,data\tubelets\test\test_013282.npy
2019_09_02_C0002_2527_inspire,41,1,1,1,41,0.9999881982803345,data\tubelets\test\test_013285.npy
2019_09_02_C0002_2527_inspire,41,1,1,2,42,0.9709975719451904,data\tubelets\test\test_013287.npy
2019_09_02_C0002_3700_mavic,329,1,1,0,328,0.970717191696167,data\tubelets\test\test_006835.npy
2019_09_02_C0002_3700_mavic,329,1,1,1,329,0.940706193447113,data\tubelets\test\test_006840.npy
2019_09_02_C0002_3700_mavic,329,1,1,2,330,0.9814447164535522,data\tubelets\test\test_006848.npy
2019_09_02_C0002_3700_mavic,100,1,1,0,99,0.7052115201950073,data\tubelets\test\test_005116.npy
00_02_45_to_00_03_10_cut,248,1,1,0,247,0.9751656651496887,data\tubelets\test\test_011863.npy
00_02_45_to_00_03_10_cut,248,1,1,1,248,0.9858314990997314,data\tubelets\test\test_011868.npy
00_02_45_to_00_03_10_cut,248,1,1,2,249,0.9953485131263733,data\tubelets\test\test_011871.npy
2019_09_02_C0002_2527_inspire,306,1,1,0,305,0.9448039531707764,data\tubelets\test\test_014232.npy
2019_09_02_C0002_2527_inspire,306,1,1,1,306,0.7891915440559387,data\tubelets\test\test_014237.npy
2019_09_02_C0002_2527_inspire,306,1,1,2,307,0.8932850956916809,data\tubelets\test\test_014240.npy
2019_09_02_C0002_3700_mavic,594,1,1,0,593,0.9999997615814209,data\tubelets\test\test_009335.npy
2019_09_02_C0002_3700_mavic,594,1,1,1,593,0.7996706962585449,data\tubelets\test\test_009336.npy
2019_09_02_C0002_3700_mavic,594,1,1,2,593,0.827958345413208,data\tubelets\test\test_009337.npy
2019_09_02_C0002_3700_mavic,594,1,1,3,594,0.9999922513961792,data\tubelets\test\test_009362.npy
2019_09_02_C0002_3700_mavic,594,1,1,4,595,0.9999996423721313,data\tubelets\test\test_009392.npy
2019_09_02_C0002_3700_mavic,594,1,1,5,595,0.7267905473709106,data\tubelets\test\test_009406.npy
2019_09_02_C0002_3700_mavic,365,1,0,-1,-1,0.0,NO_COVERAGE
00_01_52_to_00_01_58,86,1,1,0,85,0.9982215762138367,data\tubelets\test\test_011555.npy
00_01_52_to_00_01_58,86,1,1,1,86,0.9891379475593567,data\tubelets\test\test_011556.npy
00_01_52_to_00_01_58,86,1,1,2,87,0.9964644908905029,data\tubelets\test\test_011557.npy
00_06_10_to_00_06_27,445,1,1,0,444,0.9959623217582703,data\tubelets\test\test_012326.npy
00_06_10_to_00_06_27,445,1,1,1,445,0.9997683167457581,data\tubelets\test\test_012327.npy
00_06_10_to_00_06_27,445,1,1,2,446,0.992082953453064,data\tubelets\test\test_012328.npy
2019_09_02_C0002_3700_mavic,859,1,1,0,858,0.9999791383743286,data\tubelets\test\test_011114.npy
2019_09_02_C0002_3700_mavic,859,1,1,1,859,0.9999047517776489,data\tubelets\test\test_011124.npy
2019_09_02_C0002_3700_mavic,859,1,1,2,860,0.9965834021568298,data\tubelets\test\test_011134.npy
2019_09_02_C0002_3700_mavic,630,1,1,0,629,0.9999977350234985,data\tubelets\test\test_009760.npy
2019_09_02_C0002_3700_mavic,630,1,1,1,630,0.9999969005584717,data\tubelets\test\test_009768.npy
2019_09_02_C0002_3700_mavic,630,1,1,2,631,0.9999994039535522,data\tubelets\test\test_009776.npy
2019_09_02_C0002_3700_mavic,630,1,1,3,631,0.922262966632843,data\tubelets\test\test_009777.npy
00_02_45_to_00_03_10_cut,104,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,162,1,1,0,161,0.8482194542884827,data\tubelets\test\test_013716.npy
2019_09_02_C0002_2527_inspire,162,1,1,1,162,0.9997273087501526,data\tubelets\test\test_013721.npy
2019_09_02_C0002_2527_inspire,162,1,1,2,163,0.9999772310256958,data\tubelets\test\test_013726.npy
2019_09_02_C0002_3700_mavic,221,1,1,0,220,0.5476793646812439,data\tubelets\test\test_005885.npy
2019_09_02_C0002_3700_mavic,221,1,1,1,222,0.8712502121925354,data\tubelets\test\test_005890.npy
00_02_45_to_00_03_10_cut,369,1,1,0,368,0.525303840637207,data\tubelets\test\test_012178.npy
2019_09_02_C0002_2527_inspire,427,1,1,0,426,0.9999994039535522,data\tubelets\test\test_014682.npy
2019_09_02_C0002_2527_inspire,427,1,1,1,427,0.9999955892562866,data\tubelets\test\test_014686.npy
2019_09_02_C0002_2527_inspire,427,1,1,2,428,0.9999985694885254,data\tubelets\test\test_014691.npy
00_06_10_to_00_06_27,301,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,198,1,1,0,197,0.9972307085990906,data\tubelets\test\test_013840.npy
2019_09_02_C0002_2527_inspire,198,1,1,1,198,0.8899957537651062,data\tubelets\test\test_013850.npy
2019_09_02_C0002_2527_inspire,198,1,1,2,199,0.8851577639579773,data\tubelets\test\test_013859.npy
2019_09_02_C0002_3700_mavic,715,1,1,0,715,0.9937919974327087,data\tubelets\test\test_010318.npy
2019_09_02_C0002_3700_mavic,715,1,1,1,716,0.8148074150085449,data\tubelets\test\test_010324.npy
2019_09_02_C0002_3700_mavic,486,1,1,0,485,0.6931875348091125,data\tubelets\test\test_008052.npy
2019_09_02_C0002_3700_mavic,486,1,1,1,486,0.5502103567123413,data\tubelets\test\test_008058.npy
2019_09_02_C0002_3700_mavic,77,0,1,0,76,0.9490017294883728,data\tubelets\test\test_004603.npy
00_06_10_to_00_06_27,337,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,751,1,1,0,750,0.9999974966049194,data\tubelets\test\test_010462.npy
2019_09_02_C0002_3700_mavic,751,1,1,1,751,0.999988317489624,data\tubelets\test\test_010466.npy
2019_09_02_C0002_3700_mavic,751,1,1,2,752,0.9999793767929077,data\tubelets\test\test_010472.npy
00_02_45_to_00_03_10_cut,225,1,1,0,224,0.9802143573760986,data\tubelets\test\test_011796.npy
00_02_45_to_00_03_10_cut,225,1,1,1,224,0.9749265313148499,data\tubelets\test\test_011797.npy
2019_09_02_C0002_2527_inspire,283,1,1,0,282,0.9523816704750061,data\tubelets\test\test_014159.npy
2019_09_02_C0002_2527_inspire,283,1,1,1,283,0.9867058396339417,data\tubelets\test\test_014161.npy
2019_09_02_C0002_2527_inspire,283,1,1,2,284,0.5038874745368958,data\tubelets\test\test_014163.npy
2019_09_02_C0002_2527_inspire,54,1,1,0,53,0.998271107673645,data\tubelets\test\test_013350.npy
2019_09_02_C0002_2527_inspire,54,1,1,1,54,0.9998730421066284,data\tubelets\test\test_013353.npy
2019_09_02_C0002_2527_inspire,54,1,1,2,55,0.9986162185668945,data\tubelets\test\test_013355.npy
2019_09_02_C0002_3700_mavic,342,1,1,0,342,0.9271668791770935,data\tubelets\test\test_007004.npy
2019_09_02_C0002_3700_mavic,342,1,1,1,342,0.917711615562439,data\tubelets\test\test_007011.npy
2019_09_02_C0002_3700_mavic,342,1,1,2,343,0.6617739200592041,data\tubelets\test\test_007020.npy
2019_09_02_C0002_3700_mavic,342,1,1,3,343,0.9216533899307251,data\tubelets\test\test_007028.npy
00_06_10_to_00_06_27,422,1,1,0,421,0.9996699094772339,data\tubelets\test\test_012303.npy
00_06_10_to_00_06_27,422,1,1,1,422,0.9979119896888733,data\tubelets\test\test_012304.npy
00_06_10_to_00_06_27,422,1,1,2,423,0.9913690686225891,data\tubelets\test\test_012305.npy
2019_09_02_C0002_2527_inspire,319,1,1,0,318,0.9998131394386292,data\tubelets\test\test_014286.npy
2019_09_02_C0002_2527_inspire,319,1,1,1,319,0.9999932050704956,data\tubelets\test\test_014289.npy
2019_09_02_C0002_2527_inspire,319,1,1,2,320,0.9999982118606567,data\tubelets\test\test_014292.npy
2019_09_02_C0002_3700_mavic,607,1,1,0,606,0.9999995231628418,data\tubelets\test\test_009564.npy
2019_09_02_C0002_3700_mavic,607,1,1,1,606,0.8229332566261292,data\tubelets\test\test_009571.npy
2019_09_02_C0002_3700_mavic,607,1,1,2,607,0.9999994039535522,data\tubelets\test\test_009574.npy
2019_09_02_C0002_3700_mavic,607,1,1,3,607,0.8572946786880493,data\tubelets\test\test_009580.npy
2019_09_02_C0002_3700_mavic,607,1,1,4,608,0.9999831914901733,data\tubelets\test\test_009583.npy
2019_09_02_C0002_3700_mavic,607,1,1,5,608,0.66456538438797,data\tubelets\test\test_009584.npy
00_02_45_to_00_03_10_cut,81,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,198,1,1,0,197,0.999750554561615,data\tubelets\test\test_005761.npy
2019_09_02_C0002_3700_mavic,198,1,1,1,198,0.9994327425956726,data\tubelets\test\test_005767.npy
2019_09_02_C0002_3700_mavic,198,1,1,2,199,0.9994650483131409,data\tubelets\test\test_005770.npy
00_01_52_to_00_01_58,99,1,1,0,98,0.9996300935745239,data\tubelets\test\test_011573.npy
00_01_52_to_00_01_58,99,1,1,1,99,0.9978269934654236,data\tubelets\test\test_011574.npy
00_01_52_to_00_01_58,99,1,1,2,100,0.9993053674697876,data\tubelets\test\test_011575.npy
00_06_10_to_00_06_27,458,1,1,0,457,0.9945525527000427,data\tubelets\test\test_012339.npy
00_06_10_to_00_06_27,458,1,1,1,458,0.9998522996902466,data\tubelets\test\test_012340.npy
00_06_10_to_00_06_27,458,1,1,2,459,0.9999961853027344,data\tubelets\test\test_012341.npy
2019_09_02_C0002_3700_mavic,872,1,1,0,871,0.9999912977218628,data\tubelets\test\test_011241.npy
2019_09_02_C0002_3700_mavic,872,1,1,1,871,0.6483551859855652,data\tubelets\test\test_011251.npy
2019_09_02_C0002_3700_mavic,872,1,1,2,872,0.9999997615814209,data\tubelets\test\test_011252.npy
2019_09_02_C0002_3700_mavic,872,1,1,3,872,0.6809654831886292,data\tubelets\test\test_011264.npy
2019_09_02_C0002_3700_mavic,872,1,1,4,873,0.9999998807907104,data\tubelets\test\test_011265.npy
00_02_45_to_00_03_10_cut,346,1,1,0,347,0.7376707792282104,data\tubelets\test\test_012122.npy
00_02_45_to_00_03_10_cut,117,1,1,0,117,0.9162907600402832,data\tubelets\test\test_011670.npy
2019_09_02_C0002_2527_inspire,175,1,1,0,174,0.9975874423980713,data\tubelets\test\test_013767.npy
2019_09_02_C0002_2527_inspire,175,1,1,1,175,0.9709177613258362,data\tubelets\test\test_013770.npy
2019_09_02_C0002_2527_inspire,175,1,1,2,176,0.8308089375495911,data\tubelets\test\test_013774.npy
2019_09_02_C0002_3700_mavic,463,1,1,0,463,0.9999638795852661,data\tubelets\test\test_007970.npy
2019_09_02_C0002_3700_mavic,463,1,1,1,464,0.9999263286590576,data\tubelets\test\test_007976.npy
00_02_45_to_00_03_10_cut,382,1,1,0,382,0.997707724571228,data\tubelets\test\test_012197.npy
00_02_45_to_00_03_10_cut,382,1,1,1,383,0.7939669489860535,data\tubelets\test\test_012201.npy
2019_09_02_C0002_2527_inspire,440,1,1,0,439,0.9999995231628418,data\tubelets\test\test_014710.npy
2019_09_02_C0002_2527_inspire,440,1,1,1,440,0.9999998807907104,data\tubelets\test\test_014711.npy
2019_09_02_C0002_2527_inspire,440,1,1,2,441,1.0,data\tubelets\test\test_014712.npy
2019_09_02_C0002_3700_mavic,54,0,1,0,55,0.5721834897994995,data\tubelets\test\test_004018.npy
00_06_10_to_00_06_27,314,1,1,0,313,0.9998927116394043,data\tubelets\test\test_012272.npy
00_06_10_to_00_06_27,314,1,1,1,314,0.9998428821563721,data\tubelets\test\test_012273.npy
00_06_10_to_00_06_27,314,1,1,2,315,0.9999270439147949,data\tubelets\test\test_012274.npy
2019_09_02_C0002_3700_mavic,728,1,1,0,729,0.9933868050575256,data\tubelets\test\test_010372.npy
2019_09_02_C0002_2527_inspire,31,1,1,0,30,0.9998241066932678,data\tubelets\test\test_013168.npy
2019_09_02_C0002_2527_inspire,31,1,1,1,31,0.9998313188552856,data\tubelets\test\test_013179.npy
2019_09_02_C0002_2527_inspire,31,1,1,2,31,0.6360758543014526,data\tubelets\test\test_013181.npy
2019_09_02_C0002_2527_inspire,31,1,1,3,32,0.9991983771324158,data\tubelets\test\test_013206.npy
2019_09_02_C0002_3700_mavic,319,1,1,0,318,0.9213207364082336,data\tubelets\test\test_006763.npy
2019_09_02_C0002_3700_mavic,319,1,1,1,319,0.9947543144226074,data\tubelets\test\test_006769.npy
2019_09_02_C0002_3700_mavic,319,1,1,2,320,0.9647130370140076,data\tubelets\test\test_006777.npy
2019_09_02_C0002_3700_mavic,90,1,1,0,89,0.9225907325744629,data\tubelets\test\test_004896.npy
2019_09_02_C0002_3700_mavic,90,1,1,1,90,0.8580407500267029,data\tubelets\test\test_004921.npy
00_02_45_to_00_03_10_cut,238,1,1,0,239,0.6965808272361755,data\tubelets\test\test_011833.npy
2019_09_02_C0002_2527_inspire,296,1,1,0,295,0.8586055636405945,data\tubelets\test\test_014198.npy
2019_09_02_C0002_2527_inspire,296,1,1,1,296,0.9854047894477844,data\tubelets\test\test_014203.npy
2019_09_02_C0002_2527_inspire,296,1,1,2,297,0.8384981751441956,data\tubelets\test\test_014207.npy
2019_09_02_C0002_3700_mavic,584,1,1,0,583,0.9999959468841553,data\tubelets\test\test_008994.npy
2019_09_02_C0002_3700_mavic,584,1,1,1,584,0.9999935626983643,data\tubelets\test\test_009025.npy
2019_09_02_C0002_3700_mavic,584,1,1,2,585,0.9999978542327881,data\tubelets\test\test_009066.npy
2019_09_02_C0002_3700_mavic,175,1,1,0,175,0.9425718784332275,data\tubelets\test\test_005696.npy
2019_09_02_C0002_3700_mavic,175,1,1,1,176,0.796108067035675,data\tubelets\test\test_005700.npy
00_01_52_to_00_01_58,76,1,1,0,75,0.998681366443634,data\tubelets\test\test_011543.npy
00_01_52_to_00_01_58,76,1,1,1,76,0.994650661945343,data\tubelets\test\test_011544.npy
00_01_52_to_00_01_58,76,1,1,2,77,0.9960405826568604,data\tubelets\test\test_011545.npy
00_06_10_to_00_06_27,435,1,1,0,434,0.835403561592102,data\tubelets\test\test_012316.npy
00_06_10_to_00_06_27,435,1,1,1,435,0.9537099003791809,data\tubelets\test\test_012317.npy
00_06_10_to_00_06_27,435,1,1,2,436,0.8681764006614685,data\tubelets\test\test_012318.npy
2019_09_02_C0002_3700_mavic,849,1,1,0,848,0.9997274279594421,data\tubelets\test\test_011030.npy
2019_09_02_C0002_3700_mavic,849,1,1,1,849,0.999972939491272,data\tubelets\test\test_011037.npy
2019_09_02_C0002_3700_mavic,849,1,1,2,850,0.999997615814209,data\tubelets\test\test_011046.npy
2019_09_02_C0002_3700_mavic,849,1,1,3,850,0.9324936866760254,data\tubelets\test\test_011058.npy
00_02_45_to_00_03_10_cut,94,1,1,0,95,0.9084335565567017,data\tubelets\test\test_011668.npy
